Freq.	Vy/Vx
1.62181009735831e+007	-4.40793756556473e+001	1.21159523545644e+002
1.62554875574986e+007	-4.40831055203332e+001	1.21110092203180e+002
1.62929603263910e+007	-4.40868214483209e+001	1.21060495483235e+002
1.63305194789371e+007	-4.40905234776027e+001	1.21010733153431e+002
1.63681652142718e+007	-4.40942116463161e+001	1.20960804984236e+002
1.64058977319891e+007	-4.40978859927429e+001	1.20910710748971e+002
1.64437172321430e+007	-4.41015465553093e+001	1.20860450223819e+002
1.64816239152488e+007	-4.41051933725853e+001	1.20810023187836e+002
1.65196179822838e+007	-4.41088264832839e+001	1.20759429422957e+002
1.65576996346889e+007	-4.41124459262609e+001	1.20708668714004e+002
1.65958690743692e+007	-4.41160517405145e+001	1.20657740848701e+002
1.66341265036953e+007	-4.41196439651847e+001	1.20606645617673e+002
1.66724721255042e+007	-4.41232226395529e+001	1.20555382814465e+002
1.67109061431007e+007	-4.41267878030417e+001	1.20503952235543e+002
1.67494287602579e+007	-4.41303394952139e+001	1.20452353680307e+002
1.67880401812192e+007	-4.41338777557729e+001	1.20400586951098e+002
1.68267406106982e+007	-4.41374026245615e+001	1.20348651853208e+002
1.68655302538809e+007	-4.41409141415620e+001	1.20296548194886e+002
1.69044093164261e+007	-4.41444123468957e+001	1.20244275787352e+002
1.69433780044668e+007	-4.41478972808223e+001	1.20191834444801e+002
1.69824365246109e+007	-4.41513689837397e+001	1.20139223984413e+002
1.70215850839430e+007	-4.41548274961838e+001	1.20086444226362e+002
1.70608238900247e+007	-4.41582728588276e+001	1.20033494993827e+002
1.71001531508963e+007	-4.41617051124814e+001	1.19980376112997e+002
1.71395730750777e+007	-4.41651242980921e+001	1.19927087413083e+002
1.71790838715693e+007	-4.41685304567430e+001	1.19873628726322e+002
1.72186857498534e+007	-4.41719236296534e+001	1.19819999887994e+002
1.72583789198954e+007	-4.41753038581781e+001	1.19766200736422e+002
1.72981635921443e+007	-4.41786711838076e+001	1.19712231112987e+002
1.73380399775347e+007	-4.41820256481669e+001	1.19658090862134e+002
1.73780082874871e+007	-4.41853672930162e+001	1.19603779831380e+002
1.74180687339094e+007	-4.41886961602498e+001	1.19549297871327e+002
1.74582215291983e+007	-4.41920122918961e+001	1.19494644835665e+002
1.74984668862398e+007	-4.41953157301172e+001	1.19439820581186e+002
1.75388050184109e+007	-4.41986065172090e+001	1.19384824967788e+002
1.75792361395801e+007	-4.42018846956003e+001	1.19329657858489e+002
1.76197604641095e+007	-4.42051503078528e+001	1.19274319119433e+002
1.76603782068548e+007	-4.42084033966610e+001	1.19218808619897e+002
1.77010895831674e+007	-4.42116440048517e+001	1.19163126232305e+002
1.77418948088948e+007	-4.42148721753838e+001	1.19107271832229e+002
1.77827941003824e+007	-4.42180879513482e+001	1.19051245298409e+002
1.78237876744740e+007	-4.42212913759673e+001	1.18995046512749e+002
1.78648757485136e+007	-4.42244824925947e+001	1.18938675360337e+002
1.79060585403460e+007	-4.42276613447155e+001	1.18882131729447e+002
1.79473362683183e+007	-4.42308279759454e+001	1.18825415511550e+002
1.79887091512809e+007	-4.42339824300310e+001	1.18768526601324e+002
1.80301774085887e+007	-4.42371247508492e+001	1.18711464896661e+002
1.80717412601023e+007	-4.42402549824072e+001	1.18654230298677e+002
1.81134009261890e+007	-4.42433731688423e+001	1.18596822711719e+002
1.81551566277243e+007	-4.42464793544216e+001	1.18539242043378e+002
1.81970085860928e+007	-4.42495735835420e+001	1.18481488204493e+002
1.82389570231893e+007	-4.42526559007296e+001	1.18423561109165e+002
1.82810021614204e+007	-4.42557263506400e+001	1.18365460674761e+002
1.83231442237050e+007	-4.42587849780579e+001	1.18307186821924e+002
1.83653834334764e+007	-4.42618318278969e+001	1.18248739474587e+002
1.84077200146824e+007	-4.42648669451994e+001	1.18190118559975e+002
1.84501541917876e+007	-4.42678903751364e+001	1.18131324008618e+002
1.84926861897736e+007	-4.42709021630073e+001	1.18072355754358e+002
1.85353162341410e+007	-4.42739023542401e+001	1.18013213734359e+002
1.85780445509098e+007	-4.42768909943908e+001	1.17953897889118e+002
1.86208713666215e+007	-4.42798681291433e+001	1.17894408162469e+002
1.86637969083395e+007	-4.42828338043096e+001	1.17834744501597e+002
1.87068214036508e+007	-4.42857880658296e+001	1.17774906857043e+002
1.87499450806669e+007	-4.42887309597707e+001	1.17714895182717e+002
1.87931681680254e+007	-4.42916625323279e+001	1.17654709435902e+002
1.88364908948907e+007	-4.42945828298237e+001	1.17594349577269e+002
1.88799134909556e+007	-4.42974918987080e+001	1.17533815570880e+002
1.89234361864424e+007	-4.43003897855577e+001	1.17473107384203e+002
1.89670592121041e+007	-4.43032765370773e+001	1.17412224988116e+002
1.90107827992256e+007	-4.43061522000980e+001	1.17351168356918e+002
1.90546071796251e+007	-4.43090168215781e+001	1.17289937468340e+002
1.90985325856550e+007	-4.43118704486029e+001	1.17228532303550e+002
1.91425592502034e+007	-4.43147131283844e+001	1.17166952847167e+002
1.91866874066955e+007	-4.43175449082616e+001	1.17105199087264e+002
1.92309172890941e+007	-4.43203658357000e+001	1.17043271015385e+002
1.92752491319019e+007	-4.43231759582919e+001	1.16981168626545e+002
1.93196831701618e+007	-4.43259753237561e+001	1.16918891919248e+002
1.93642196394586e+007	-4.43287639799379e+001	1.16856440895489e+002
1.94088587759203e+007	-4.43315419748093e+001	1.16793815560768e+002
1.94536008162191e+007	-4.43343093564686e+001	1.16731015924097e+002
1.94984459975729e+007	-4.43370661731407e+001	1.16668041998009e+002
1.95433945577464e+007	-4.43398124731767e+001	1.16604893798568e+002
1.95884467350523e+007	-4.43425483050542e+001	1.16541571345378e+002
1.96336027683529e+007	-4.43452737173771e+001	1.16478074661591e+002
1.96788628970608e+007	-4.43479887588757e+001	1.16414403773920e+002
1.97242273611409e+007	-4.43506934784064e+001	1.16350558712643e+002
1.97696964011109e+007	-4.43533879249524e+001	1.16286539511615e+002
1.98152702580433e+007	-4.43560721476225e+001	1.16222346208279e+002
1.98609491735660e+007	-4.43587461956524e+001	1.16157978843672e+002
1.99067333898641e+007	-4.43614101184039e+001	1.16093437462436e+002
1.99526231496811e+007	-4.43640639653648e+001	1.16028722112825e+002
1.99986186963197e+007	-4.43667077861497e+001	1.15963832846719e+002
2.00447202736438e+007	-4.43693416304991e+001	1.15898769719630e+002
2.00909281260795e+007	-4.43719655482801e+001	1.15833532790709e+002
2.01372424986161e+007	-4.43745795894861e+001	1.15768122122763e+002
2.01836636368078e+007	-4.43771838042367e+001	1.15702537782254e+002
2.02301917867749e+007	-4.43797782427780e+001	1.15636779839319e+002
2.02768271952049e+007	-4.43823629554826e+001	1.15570848367770e+002
2.03235701093543e+007	-4.43849379928495e+001	1.15504743445111e+002
2.03704207770493e+007	-4.43875034055040e+001	1.15438465152541e+002
2.04173794466874e+007	-4.43900592441981e+001	1.15372013574968e+002
2.04644463672388e+007	-4.43926055598104e+001	1.15305388801016e+002
2.05116217882477e+007	-4.43951424033460e+001	1.15238590923037e+002
2.05589059598334e+007	-4.43976698259365e+001	1.15171620037116e+002
2.06062991326920e+007	-4.44001878788403e+001	1.15104476243085e+002
2.06538015580973e+007	-4.44026966134427e+001	1.15037159644529e+002
2.07014134879024e+007	-4.44051960812554e+001	1.14969670348798e+002
2.07491351745410e+007	-4.44076863339172e+001	1.14902008467016e+002
2.07969668710289e+007	-4.44101674231937e+001	1.14834174114088e+002
2.08449088309648e+007	-4.44126394009774e+001	1.14766167408712e+002
2.08929613085323e+007	-4.44151023192878e+001	1.14697988473390e+002
2.09411245585008e+007	-4.44175562302715e+001	1.14629637434432e+002
2.09893988362271e+007	-4.44200011862021e+001	1.14561114421972e+002
2.10377843976566e+007	-4.44224372394804e+001	1.14492419569972e+002
2.10862814993247e+007	-4.44248644426345e+001	1.14423553016237e+002
2.11348903983582e+007	-4.44272828483197e+001	1.14354514902417e+002
2.11836113524768e+007	-4.44296925093186e+001	1.14285305374027e+002
2.12324446199939e+007	-4.44320934785415e+001	1.14215924580446e+002
2.12813904598188e+007	-4.44344858090258e+001	1.14146372674932e+002
2.13304491314574e+007	-4.44368695539367e+001	1.14076649814634e+002
2.13796208950140e+007	-4.44392447665669e+001	1.14006756160594e+002
2.14289060111922e+007	-4.44416115003368e+001	1.13936691877766e+002
2.14783047412970e+007	-4.44439698087947e+001	1.13866457135016e+002
2.15278173472353e+007	-4.44463197456165e+001	1.13796052105139e+002
2.15774440915182e+007	-4.44486613646062e+001	1.13725476964866e+002
2.16271852372618e+007	-4.44509947196955e+001	1.13654731894873e+002
2.16770410481885e+007	-4.44533198649443e+001	1.13583817079791e+002
2.17270117886290e+007	-4.44556368545405e+001	1.13512732708218e+002
2.17770977235231e+007	-4.44579457428004e+001	1.13441478972724e+002
2.18272991184215e+007	-4.44602465841681e+001	1.13370056069864e+002
2.18776162394870e+007	-4.44625394332164e+001	1.13298464200190e+002
2.19280493534959e+007	-4.44648243446462e+001	1.13226703568253e+002
2.19785987278397e+007	-4.44671013732869e+001	1.13154774382621e+002
2.20292646305260e+007	-4.44693705740963e+001	1.13082676855884e+002
2.20800473301804e+007	-4.44716320021610e+001	1.13010411204665e+002
2.21309470960477e+007	-4.44738857126958e+001	1.12937977649630e+002
2.21819641979935e+007	-4.44761317610446e+001	1.12865376415497e+002
2.22330989065053e+007	-4.44783702026797e+001	1.12792607731047e+002
2.22843514926943e+007	-4.44806010932022e+001	1.12719671829131e+002
2.23357222282966e+007	-4.44828244883423e+001	1.12646568946683e+002
2.23872113856746e+007	-4.44850404439588e+001	1.12573299324730e+002
2.24388192378189e+007	-4.44872490160394e+001	1.12499863208397e+002
2.24905460583490e+007	-4.44894502607011e+001	1.12426260846923e+002
2.25423921215155e+007	-4.44916442341896e+001	1.12352492493666e+002
2.25943577022009e+007	-4.44938309928798e+001	1.12278558406116e+002
2.26464430759217e+007	-4.44960105932756e+001	1.12204458845902e+002
2.26986485188293e+007	-4.44981830920103e+001	1.12130194078805e+002
2.27509743077118e+007	-4.45003485458461e+001	1.12055764374764e+002
2.28034207199953e+007	-4.45025070116745e+001	1.11981170007889e+002
2.28559880337454e+007	-4.45046585465162e+001	1.11906411256471e+002
2.29086765276688e+007	-4.45068032075212e+001	1.11831488402990e+002
2.29614864811146e+007	-4.45089410519687e+001	1.11756401734123e+002
2.30144181740761e+007	-4.45110721372674e+001	1.11681151540759e+002
2.30674718871917e+007	-4.45131965209549e+001	1.11605738118005e+002
2.31206479017469e+007	-4.45153142606985e+001	1.11530161765198e+002
2.31739464996757e+007	-4.45174254142946e+001	1.11454422785913e+002
2.32273679635620e+007	-4.45195300396690e+001	1.11378521487974e+002
2.32809125766410e+007	-4.45216281948767e+001	1.11302458183463e+002
2.33345806228009e+007	-4.45237199381020e+001	1.11226233188731e+002
2.33883723865844e+007	-4.45258053276586e+001	1.11149846824408e+002
2.34422881531900e+007	-4.45278844219894e+001	1.11073299415411e+002
2.34963282084739e+007	-4.45299572796664e+001	1.10996591290955e+002
2.35504928389509e+007	-4.45320239593910e+001	1.10919722784564e+002
2.36047823317965e+007	-4.45340845199935e+001	1.10842694234081e+002
2.36591969748483e+007	-4.45361390204337e+001	1.10765505981672e+002
2.37137370566073e+007	-4.45381875198001e+001	1.10688158373847e+002
2.37684028662394e+007	-4.45402300773103e+001	1.10610651761458e+002
2.38231946935776e+007	-4.45422667523110e+001	1.10532986499719e+002
2.38781128291224e+007	-4.45442976042777e+001	1.10455162948207e+002
2.39331575640445e+007	-4.45463226928146e+001	1.10377181470879e+002
2.39883291901855e+007	-4.45483420776548e+001	1.10299042436079e+002
2.40436280000599e+007	-4.45503558186599e+001	1.10220746216546e+002
2.40990542868565e+007	-4.45523639758202e+001	1.10142293189429e+002
2.41546083444399e+007	-4.45543666092542e+001	1.10063683736291e+002
2.42102904673523e+007	-4.45563637792089e+001	1.09984918243123e+002
2.42661009508146e+007	-4.45583555460595e+001	1.09905997100352e+002
2.43220400907286e+007	-4.45603419703094e+001	1.09826920702852e+002
2.43781081836780e+007	-4.45623231125896e+001	1.09747689449953e+002
2.44343055269301e+007	-4.45642990336592e+001	1.09668303745452e+002
2.44906324184378e+007	-4.45662697944049e+001	1.09588763997620e+002
2.45470891568407e+007	-4.45682354558409e+001	1.09509070619216e+002
2.46036760414666e+007	-4.45701960791087e+001	1.09429224027494e+002
2.46603933723337e+007	-4.45721517254769e+001	1.09349224644215e+002
2.47172414501516e+007	-4.45741024563412e+001	1.09269072895653e+002
2.47742205763231e+007	-4.45760483332239e+001	1.09188769212610e+002
2.48313310529459e+007	-4.45779894177740e+001	1.09108314030422e+002
2.48885731828141e+007	-4.45799257717669e+001	1.09027707788971e+002
2.49459472694197e+007	-4.45818574571039e+001	1.08946950932694e+002
2.50034536169545e+007	-4.45837845358123e+001	1.08866043910591e+002
2.50610925303113e+007	-4.45857070700452e+001	1.08784987176239e+002
2.51188643150859e+007	-4.45876251220808e+001	1.08703781187799e+002
2.51767692775787e+007	-4.45895387543227e+001	1.08622426408027e+002
2.52348077247958e+007	-4.45914480292990e+001	1.08540923304281e+002
2.52929799644515e+007	-4.45933530096627e+001	1.08459272348534e+002
2.53512863049691e+007	-4.45952537581908e+001	1.08377474017385e+002
2.54097270554830e+007	-4.45971503377844e+001	1.08295528792064e+002
2.54683025258404e+007	-4.45990428114680e+001	1.08213437158446e+002
2.55270130266024e+007	-4.46009312423897e+001	1.08131199607058e+002
2.55858588690464e+007	-4.46028156938203e+001	1.08048816633090e+002
2.56448403651671e+007	-4.46046962291531e+001	1.07966288736407e+002
2.57039578276785e+007	-4.46065729119038e+001	1.07883616421553e+002
2.57632115700156e+007	-4.46084458057097e+001	1.07800800197767e+002
2.58226019063358e+007	-4.46103149743298e+001	1.07717840578990e+002
2.58821291515207e+007	-4.46121804816437e+001	1.07634738083872e+002
2.59417936211779e+007	-4.46140423916518e+001	1.07551493235787e+002
2.60015956316425e+007	-4.46159007684748e+001	1.07468106562839e+002
2.60615354999787e+007	-4.46177556763526e+001	1.07384578597874e+002
2.61216135439818e+007	-4.46196071796448e+001	1.07300909878487e+002
2.61818300821795e+007	-4.46214553428295e+001	1.07217100947034e+002
2.62421854338341e+007	-4.46233002305029e+001	1.07133152350640e+002
2.63026799189434e+007	-4.46251419073791e+001	1.07049064641211e+002
2.63633138582434e+007	-4.46269804382894e+001	1.06964838375441e+002
2.64240875732090e+007	-4.46288158881817e+001	1.06880474114822e+002
2.64850013860566e+007	-4.46306483221200e+001	1.06795972425655e+002
2.65460556197449e+007	-4.46324778052838e+001	1.06711333879060e+002
2.66072505979776e+007	-4.46343044029676e+001	1.06626559050982e+002
2.66685866452043e+007	-4.46361281805800e+001	1.06541648522205e+002
2.67300640866226e+007	-4.46379492036437e+001	1.06456602878358e+002
2.67916832481797e+007	-4.46397675377941e+001	1.06371422709927e+002
2.68534444565745e+007	-4.46415832487793e+001	1.06286108612263e+002
2.69153480392585e+007	-4.46433964024590e+001	1.06200661185592e+002
2.69773943244385e+007	-4.46452070648039e+001	1.06115081035025e+002
2.70395836410778e+007	-4.46470153018952e+001	1.06029368770565e+002
2.71019163188977e+007	-4.46488211799237e+001	1.05943525007121e+002
2.71643926883801e+007	-4.46506247651889e+001	1.05857550364512e+002
2.72270130807684e+007	-4.46524261240988e+001	1.05771445467481e+002
2.72897778280696e+007	-4.46542253231684e+001	1.05685210945700e+002
2.73526872630563e+007	-4.46560224290194e+001	1.05598847433785e+002
2.74157417192680e+007	-4.46578175083794e+001	1.05512355571300e+002
2.74789415310131e+007	-4.46596106280805e+001	1.05425736002768e+002
2.75422870333708e+007	-4.46614018550593e+001	1.05338989377682e+002
2.76057785621925e+007	-4.46631912563553e+001	1.05252116350510e+002
2.76694164541042e+007	-4.46649788991104e+001	1.05165117580712e+002
2.77332010465074e+007	-4.46667648505679e+001	1.05077993732739e+002
2.77971326775819e+007	-4.46685491780715e+001	1.04990745476050e+002
2.78612116862867e+007	-4.46703319490643e+001	1.04903373485118e+002
2.79254384123623e+007	-4.46721132310881e+001	1.04815878439441e+002
2.79898131963325e+007	-4.46738930917822e+001	1.04728261023548e+002
2.80543363795060e+007	-4.46756715988822e+001	1.04640521927011e+002
2.81190083039783e+007	-4.46774488202195e+001	1.04552661844450e+002
2.81838293126334e+007	-4.46792248237196e+001	1.04464681475550e+002
2.82487997491459e+007	-4.46809996774015e+001	1.04376581525060e+002
2.83139199579826e+007	-4.46827734493765e+001	1.04288362702810e+002
2.83791902844043e+007	-4.46845462078467e+001	1.04200025723714e+002
2.84446110744679e+007	-4.46863180211046e+001	1.04111571307784e+002
2.85101826750278e+007	-4.46880889575311e+001	1.04023000180136e+002
2.85759054337381e+007	-4.46898590855949e+001	1.03934313070998e+002
2.86417796990545e+007	-4.46916284738509e+001	1.03845510715720e+002
2.87078058202355e+007	-4.46933971909394e+001	1.03756593854786e+002
2.87739841473453e+007	-4.46951653055843e+001	1.03667563233814e+002
2.88403150312546e+007	-4.46969328865922e+001	1.03578419603577e+002
2.89067988236433e+007	-4.46987000028509e+001	1.03489163719999e+002
2.89734358770017e+007	-4.47004667233283e+001	1.03399796344172e+002
2.90402265446330e+007	-4.47022331170707e+001	1.03310318242363e+002
2.91071711806545e+007	-4.47039992532016e+001	1.03220730186021e+002
2.91742701400001e+007	-4.47057652009203e+001	1.03131032951785e+002
2.92415237784217e+007	-4.47075310295003e+001	1.03041227321495e+002
2.93089324524916e+007	-4.47092968082882e+001	1.02951314082199e+002
2.93764965196036e+007	-4.47110626067017e+001	1.02861294026161e+002
2.94442163379759e+007	-4.47128284942286e+001	1.02771167950870e+002
2.95120922666521e+007	-4.47145945404247e+001	1.02680936659049e+002
2.95801246655037e+007	-4.47163608149129e+001	1.02590600958661e+002
2.96483138952316e+007	-4.47181273873809e+001	1.02500161662921e+002
2.97166603173685e+007	-4.47198943275802e+001	1.02409619590298e+002
2.97851642942801e+007	-4.47216617053238e+001	1.02318975564532e+002
2.98538261891677e+007	-4.47234295904853e+001	1.02228230414634e+002
2.99226463660700e+007	-4.47251980529963e+001	1.02137384974898e+002
2.99916251898646e+007	-4.47269671628456e+001	1.02046440084908e+002
3.00607630262704e+007	-4.47287369900766e+001	1.01955396589546e+002
3.01300602418492e+007	-4.47305076047861e+001	1.01864255339003e+002
3.01995172040082e+007	-4.47322790771219e+001	1.01773017188780e+002
3.02691342810010e+007	-4.47340514772817e+001	1.01681682999702e+002
3.03389118419306e+007	-4.47358248755106e+001	1.01590253637924e+002
3.04088502567507e+007	-4.47375993420993e+001	1.01498729974937e+002
3.04789498962677e+007	-4.47393749473823e+001	1.01407112887580e+002
3.05492111321430e+007	-4.47411517617360e+001	1.01315403258040e+002
3.06196343368946e+007	-4.47429298555764e+001	1.01223601973870e+002
3.06902198838994e+007	-4.47447092993573e+001	1.01131709927987e+002
3.07609681473948e+007	-4.47464901635680e+001	1.01039728018683e+002
3.08318795024813e+007	-4.47482725187316e+001	1.00947657149637e+002
3.09029543251236e+007	-4.47500564354024e+001	1.00855498229913e+002
3.09741929921535e+007	-4.47518419841640e+001	1.00763252173977e+002
3.10455958812712e+007	-4.47536292356272e+001	1.00670919901697e+002
3.11171633710478e+007	-4.47554182604275e+001	1.00578502338353e+002
3.11888958409269e+007	-4.47572091292230e+001	1.00486000414646e+002
3.12607936712271e+007	-4.47590019126919e+001	1.00393415066702e+002
3.13328572431434e+007	-4.47607966815307e+001	1.00300747236079e+002
3.14050869387497e+007	-4.47625935064511e+001	1.00207997869779e+002
3.14774831410006e+007	-4.47643924581783e+001	1.00115167920247e+002
3.15500462337337e+007	-4.47661936074481e+001	1.00022258345384e+002
3.16227766016712e+007	-4.47679970250044e+001	9.99292701085523e+001
3.16956746304223e+007	-4.47698027815973e+001	9.98362041785804e+001
3.17687407064850e+007	-4.47716109479797e+001	9.97430615297718e+001
3.18419752172485e+007	-4.47734215949056e+001	9.96498431419103e+001
3.19153785509949e+007	-4.47752347931268e+001	9.95565500002675e+001
3.19889510969012e+007	-4.47770506133905e+001	9.94631830956082e+001
3.20626932450419e+007	-4.47788691264369e+001	9.93697434241979e+001
3.21366053863903e+007	-4.47806904029959e+001	9.92762319878082e+001
3.22106879128215e+007	-4.47825145137849e+001	9.91826497937236e+001
3.22849412171135e+007	-4.47843415295059e+001	9.90889978547474e+001
3.23593656929499e+007	-4.47861715208423e+001	9.89952771892081e+001
3.24339617349220e+007	-4.47880045584563e+001	9.89014888209652e+001
3.25087297385305e+007	-4.47898407129864e+001	9.88076337794152e+001
3.25836701001879e+007	-4.47916800550436e+001	9.87137130994975e+001
3.26587832172205e+007	-4.47935226552090e+001	9.86197278217004e+001
3.27340694878707e+007	-4.47953685840310e+001	9.85256789920666e+001
3.28095293112988e+007	-4.47972179120214e+001	9.84315676621989e+001
3.28851630875852e+007	-4.47990707096532e+001	9.83373948892659e+001
3.29609712177326e+007	-4.48009270473570e+001	9.82431617360075e+001
3.30369541036683e+007	-4.48027869955177e+001	9.81488692707400e+001
3.31131121482459e+007	-4.48046506244719e+001	9.80545185673621e+001
3.31894457552478e+007	-4.48065180045038e+001	9.79601107053593e+001
3.32659553293872e+007	-4.48083892058427e+001	9.78656467698098e+001
3.33426412763102e+007	-4.48102642986591e+001	9.77711278513893e+001
3.34195040025981e+007	-4.48121433530617e+001	9.76765550463760e+001
3.34965439157694e+007	-4.48140264390938e+001	9.75819294566554e+001
3.35737614242820e+007	-4.48159136267296e+001	9.74872521897252e+001
3.36511569375356e+007	-4.48178049858714e+001	9.73925243587005e+001
3.37287308658734e+007	-4.48197005863453e+001	9.72977470823174e+001
3.38064836205846e+007	-4.48216004978981e+001	9.72029214849387e+001
3.38844156139067e+007	-4.48235047901933e+001	9.71080486965574e+001
3.39625272590272e+007	-4.48254135328080e+001	9.70131298528019e+001
3.40408189700865e+007	-4.48273267952285e+001	9.69181660949394e+001
3.41192911621792e+007	-4.48292446468469e+001	9.68231585698809e+001
3.41979442513572e+007	-4.48311671569575e+001	9.67281084301846e+001
3.42767786546313e+007	-4.48330943947525e+001	9.66330168340602e+001
3.43557947899737e+007	-4.48350264293184e+001	9.65378849453729e+001
3.44349930763200e+007	-4.48369633296320e+001	9.64427139336466e+001
3.45143739335718e+007	-4.48389051645565e+001	9.63475049740684e+001
3.45939377825983e+007	-4.48408520028372e+001	9.62522592474912e+001
3.46736850452393e+007	-4.48428039130978e+001	9.61569779404379e+001
3.47536161443066e+007	-4.48447609638361e+001	9.60616622451045e+001
3.48337315035872e+007	-4.48467232234197e+001	9.59663133593631e+001
3.49140315478446e+007	-4.48486907600822e+001	9.58709324867652e+001
3.49945167028217e+007	-4.48506636419185e+001	9.57755208365450e+001
3.50751873952427e+007	-4.48526419368808e+001	9.56800796236216e+001
3.51560440528157e+007	-4.48546257127740e+001	9.55846100686024e+001
3.52370871042346e+007	-4.48566150372517e+001	9.54891133977854e+001
3.53183169791815e+007	-4.48586099778112e+001	9.53935908431620e+001
3.53997341083293e+007	-4.48606106017897e+001	9.52980436424190e+001
3.54813389233433e+007	-4.48626169763590e+001	9.52024730389415e+001
3.55631318568843e+007	-4.48646291685215e+001	9.51068802818144e+001
3.56451133426101e+007	-4.48666472451055e+001	9.50112666258249e+001
3.57272838151786e+007	-4.48686712727602e+001	9.49156333314644e+001
3.58096437102492e+007	-4.48707013179511e+001	9.48199816649299e+001
3.58921934644861e+007	-4.48727374469555e+001	9.47243128981262e+001
3.59749335155598e+007	-4.48747797258572e+001	9.46286283086669e+001
3.60578643021498e+007	-4.48768282205422e+001	9.45329291798762e+001
3.61409862639468e+007	-4.48788829966930e+001	9.44372168007899e+001
3.62242998416553e+007	-4.48809441197844e+001	9.43414924661566e+001
3.63078054769955e+007	-4.48830116550780e+001	9.42457574764388e+001
3.63915036127061e+007	-4.48850856676173e+001	9.41500131378135e+001
3.64753946925461e+007	-4.48871662222224e+001	9.40542607621729e+001
3.65594791612978e+007	-4.48892533834850e+001	9.39585016671252e+001
3.66437574647686e+007	-4.48913472157631e+001	9.38627371759950e+001
3.67282300497937e+007	-4.48934477831757e+001	9.37669686178229e+001
3.68128973642383e+007	-4.48955551495974e+001	9.36711973273665e+001
3.68977598570002e+007	-4.48976693786533e+001	9.35754246450998e+001
3.69828179780117e+007	-4.48997905337129e+001	9.34796519172132e+001
3.70680721782427e+007	-4.49019186778856e+001	9.33838804956129e+001
3.71535229097023e+007	-4.49040538740140e+001	9.32881117379206e+001
3.72391706254419e+007	-4.49061961846693e+001	9.31923470074728e+001
3.73250157795570e+007	-4.49083456721450e+001	9.30965876733197e+001
3.74110588271903e+007	-4.49105023984516e+001	9.30008351102245e+001
3.74973002245333e+007	-4.49126664253105e+001	9.29050906986621e+001
3.75837404288293e+007	-4.49148378141483e+001	9.28093558248175e+001
3.76703798983757e+007	-4.49170166260910e+001	9.27136318805847e+001
3.77572190925264e+007	-4.49192029219581e+001	9.26179202635647e+001
3.78442584716941e+007	-4.49213967622565e+001	9.25222223770636e+001
3.79314984973529e+007	-4.49235982071745e+001	9.24265396300906e+001
3.80189396320408e+007	-4.49258073165756e+001	9.23308734373559e+001
3.81065823393619e+007	-4.49280241499926e+001	9.22352252192680e+001
3.81944270839893e+007	-4.49302487666212e+001	9.21395964019314e+001
3.82824743316668e+007	-4.49324812253139e+001	9.20439884171433e+001
3.83707245492124e+007	-4.49347215845733e+001	9.19484027023911e+001
3.84591782045198e+007	-4.49369699025464e+001	9.18528407008489e+001
3.85478357665616e+007	-4.49392262370174e+001	9.17573038613744e+001
3.86366977053913e+007	-4.49414906454017e+001	9.16617936385047e+001
3.87257644921461e+007	-4.49437631847394e+001	9.15663114924533e+001
3.88150365990492e+007	-4.49460439116883e+001	9.14708588891055e+001
3.89045144994124e+007	-4.49483328825176e+001	9.13754373000143e+001
3.89941986676386e+007	-4.49506301531009e+001	9.12800482023962e+001
3.90840895792244e+007	-4.49529357789099e+001	9.11846930791263e+001
3.91741877107625e+007	-4.49552498150068e+001	9.10893734187335e+001
3.92644935399441e+007	-4.49575723160383e+001	9.09940907153956e+001
3.93550075455619e+007	-4.49599033362278e+001	9.08988464689337e+001
3.94457302075119e+007	-4.49622429293691e+001	9.08036421848068e+001
3.95366620067968e+007	-4.49645911488188e+001	9.07084793741062e+001
3.96278034255279e+007	-4.49669480474894e+001	9.06133595535493e+001
3.97191549469280e+007	-4.49693136778422e+001	9.05182842454733e+001
3.98107170553336e+007	-4.49716880918798e+001	9.04232549778290e+001
3.99024902361981e+007	-4.49740713411392e+001	9.03282732841739e+001
3.99944749760936e+007	-4.49764634766839e+001	9.02333407036652e+001
4.00866717627141e+007	-4.49788645490967e+001	9.01384587810528e+001
4.01790810848778e+007	-4.49812746084726e+001	9.00436290666715e+001
4.02717034325296e+007	-4.49836937044106e+001	8.99488531164338e+001
4.03645392967442e+007	-4.49861218860065e+001	8.98541324918212e+001
4.04575891697279e+007	-4.49885592018449e+001	8.97594687598768e+001
4.05508535448220e+007	-4.49910056999921e+001	8.96648634931960e+001
4.06443329165048e+007	-4.49934614279875e+001	8.95703182699182e+001
4.07380277803948e+007	-4.49959264328363e+001	8.94758346737177e+001
4.08319386332527e+007	-4.49984007610015e+001	8.93814142937942e+001
4.09260659729845e+007	-4.50008844583957e+001	8.92870587248632e+001
4.10204102986441e+007	-4.50033775703732e+001	8.91927695671463e+001
4.11149721104356e+007	-4.50058801417220e+001	8.90985484263608e+001
4.12097519097163e+007	-4.50083922166553e+001	8.90043969137093e+001
4.13047501989994e+007	-4.50109138388038e+001	8.89103166458689e+001
4.13999674819563e+007	-4.50134450512069e+001	8.88163092449802e+001
4.14954042634195e+007	-4.50159858963047e+001	8.87223763386358e+001
4.15910610493854e+007	-4.50185364159293e+001	8.86285195598685e+001
4.16869383470167e+007	-4.50210966512965e+001	8.85347405471395e+001
