Freq.	V(n022)
2.12324446199939e+007	(-1.37762786296836e+002dB,1.10829159143247e+002°)
2.12813904598188e+007	(-1.37847648880197e+002dB,1.10450631783970e+002°)
2.13304491314574e+007	(-1.37932111700428e+002dB,1.10073592859393e+002°)
2.13796208950140e+007	(-1.38016175582406e+002dB,1.09698061752667e+002°)
2.14289060111922e+007	(-1.38099841404298e+002dB,1.09324057619016e+002°)
2.14783047412970e+007	(-1.38183110096559e+002dB,1.08951599378406e+002°)
2.15278173472353e+007	(-1.38265982640944e+002dB,1.08580705708405e+002°)
2.15774440915182e+007	(-1.38348460069460e+002dB,1.08211395037304e+002°)
2.16271852372618e+007	(-1.38430543463320e+002dB,1.07843685537445e+002°)
2.16770410481885e+007	(-1.38512233951859e+002dB,1.07477595118791e+002°)
2.17270117886290e+007	(-1.38593532711431e+002dB,1.07113141422698e+002°)
2.17770977235231e+007	(-1.38674440964295e+002dB,1.06750341815997e+002°)
2.18272991184215e+007	(-1.38754959977477e+002dB,1.06389213385191e+002°)
2.18776162394870e+007	(-1.38835091061612e+002dB,1.06029772931029e+002°)
2.19280493534959e+007	(-1.38914835569780e+002dB,1.05672036963252e+002°)
2.19785987278397e+007	(-1.38994194896318e+002dB,1.05316021695561e+002°)
2.20292646305260e+007	(-1.39073170475625e+002dB,1.04961743040929e+002°)
2.20800473301804e+007	(-1.39151763780961e+002dB,1.04609216607035e+002°)
2.21309470960477e+007	(-1.39229976323214e+002dB,1.04258457692079e+002°)
2.21819641979935e+007	(-1.39307809649700e+002dB,1.03909481280723e+002°)
2.22330989065053e+007	(-1.39385265342905e+002dB,1.03562302040390e+002°)
2.22843514926943e+007	(-1.39462345019264e+002dB,1.03216934317729e+002°)
2.23357222282966e+007	(-1.39539050327912e+002dB,1.02873392135388e+002°)
2.23872113856746e+007	(-1.39615382949437e+002dB,1.02531689188995e+002°)
2.24388192378189e+007	(-1.39691344594637e+002dB,1.02191838844404e+002°)
2.24905460583490e+007	(-1.39766937003268e+002dB,1.01853854135189e+002°)
2.25423921215155e+007	(-1.39842161942804e+002dB,1.01517747760364e+002°)
2.25943577022009e+007	(-1.39917021207179e+002dB,1.01183532082379e+002°)
2.26464430759217e+007	(-1.39991516615559e+002dB,1.00851219125288e+002°)
2.26986485188293e+007	(-1.40065650011096e+002dB,1.00520820573238e+002°)
2.27509743077118e+007	(-1.40139423259694e+002dB,1.00192347769127e+002°)
2.28034207199953e+007	(-1.40212838248791e+002dB,9.98658117134999e+001°)
2.28559880337454e+007	(-1.40285896886132e+002dB,9.95412230637110e+001°)
2.29086765276688e+007	(-1.40358601098566e+002dB,9.92185921332462e+001°)
2.29614864811146e+007	(-1.40430952830839e+002dB,9.88979288913162e+001°)
2.30144181740761e+007	(-1.40502954044411e+002dB,9.85792429626436e+001°)
2.30674718871917e+007	(-1.40574606716276e+002dB,9.82625436274411e+001°)
2.31206479017469e+007	(-1.40645912837794e+002dB,9.79478398216234e+001°)
2.31739464996757e+007	(-1.40716874413536e+002dB,9.76351401372135e+001°)
2.32273679635620e+007	(-1.40787493460156e+002dB,9.73244528229420e+001°)
2.32809125766410e+007	(-1.40857772005257e+002dB,9.70157857850023e+001°)
2.33345806228009e+007	(-1.40927712086283e+002dB,9.67091465880585e+001°)
2.33883723865844e+007	(-1.40997315749435e+002dB,9.64045424564046e+001°)
2.34422881531900e+007	(-1.41066585048592e+002dB,9.61019802752431e+001°)
2.34963282084739e+007	(-1.41135522044249e+002dB,9.58014665922342e+001°)
2.35504928389509e+007	(-1.41204128802484e+002dB,9.55030076191376e+001°)
2.36047823317965e+007	(-1.41272407393936e+002dB,9.52066092336287e+001°)
2.36591969748483e+007	(-1.41340359892800e+002dB,9.49122769812968e+001°)
2.37137370566073e+007	(-1.41407988375849e+002dB,9.46200160777228e+001°)
2.37684028662394e+007	(-1.41475294921470e+002dB,9.43298314108125e+001°)
2.38231946935776e+007	(-1.41542281608727e+002dB,9.40417275431262e+001°)
2.38781128291224e+007	(-1.41608950516431e+002dB,9.37557087144665e+001°)
2.39331575640445e+007	(-1.41675303722254e+002dB,9.34717788445311e+001°)
2.39883291901855e+007	(-1.41741343301839e+002dB,9.31899415356379e+001°)
2.40436280000599e+007	(-1.41807071327950e+002dB,9.29102000756817e+001°)
2.40990542868565e+007	(-1.41872489869639e+002dB,9.26325574411361e+001°)
2.41546083444399e+007	(-1.41937600991428e+002dB,9.23570163001122e+001°)
2.42102904673523e+007	(-1.42002406752527e+002dB,9.20835790156003e+001°)
2.42661009508146e+007	(-1.42066909206057e+002dB,9.18122476487502e+001°)
2.43220400907286e+007	(-1.42131110398313e+002dB,9.15430239622676e+001°)
2.43781081836780e+007	(-1.42195012368040e+002dB,9.12759094238792e+001°)
2.44343055269301e+007	(-1.42258617145731e+002dB,9.10109052098796e+001°)
2.44906324184378e+007	(-1.42321926752949e+002dB,9.07480122087126e+001°)
2.45470891568407e+007	(-1.42384943201677e+002dB,9.04872310247139e+001°)
2.46036760414666e+007	(-1.42447668493681e+002dB,9.02285619818139e+001°)
2.46603933723337e+007	(-1.42510104619903e+002dB,8.99720051273279e+001°)
2.47172414501516e+007	(-1.42572253559870e+002dB,8.97175602358689e+001°)
2.47742205763231e+007	(-1.42634117281139e+002dB,8.94652268131696e+001°)
2.48313310529459e+007	(-1.42695697738738e+002dB,8.92150041000870e+001°)
2.48885731828141e+007	(-1.42756996874663e+002dB,8.89668910765827e+001°)
2.49459472694197e+007	(-1.42818016617365e+002dB,8.87208864656965e+001°)
2.50034536169545e+007	(-1.42878758881275e+002dB,8.84769887376353e+001°)
2.50610925303113e+007	(-1.42939225566358e+002dB,8.82351961138310e+001°)
2.51188643150859e+007	(-1.42999418557663e+002dB,8.79955065710249e+001°)
2.51767692775787e+007	(-1.43059339724922e+002dB,8.77579178454338e+001°)
2.52348077247958e+007	(-1.43118990922147e+002dB,8.75224274368044e+001°)
2.52929799644515e+007	(-1.43178373987264e+002dB,8.72890326125956e+001°)
2.53512863049691e+007	(-1.43237490741754e+002dB,8.70577304121384e+001°)
2.54097270554830e+007	(-1.43296342990328e+002dB,8.68285176507487e+001°)
2.54683025258404e+007	(-1.43354932520604e+002dB,8.66013909238927e+001°)
2.55270130266024e+007	(-1.43413261102819e+002dB,8.63763466113602e+001°)
2.55858588690464e+007	(-1.43471330489551e+002dB,8.61533808813906e+001°)
2.56448403651671e+007	(-1.43529142415465e+002dB,8.59324896947892e+001°)
2.57039578276785e+007	(-1.43586698597071e+002dB,8.57136688090811e+001°)
2.57632115700156e+007	(-1.43644000732503e+002dB,8.54969137826039e+001°)
2.58226019063358e+007	(-1.43701050501316e+002dB,8.52822199786261e+001°)
2.58821291515207e+007	(-1.43757849564301e+002dB,8.50695825693883e+001°)
2.59417936211779e+007	(-1.43814399563318e+002dB,8.48589965401828e+001°)
2.60015956316425e+007	(-1.43870702121133e+002dB,8.46504566933824e+001°)
2.60615354999787e+007	(-1.43926758841292e+002dB,8.44439576524406e+001°)
2.61216135439818e+007	(-1.43982571307990e+002dB,8.42394938658727e+001°)
2.61818300821795e+007	(-1.44038141085975e+002dB,8.40370596112035e+001°)
2.62421854338341e+007	(-1.44093469720445e+002dB,8.38366489988922e+001°)
2.63026799189434e+007	(-1.44148558736980e+002dB,8.36382559762138e+001°)
2.63633138582434e+007	(-1.44203409641471e+002dB,8.34418743311163e+001°)
2.64240875732090e+007	(-1.44258023920082e+002dB,8.32474976960308e+001°)
2.64850013860566e+007	(-1.44312403039204e+002dB,8.30551195516582e+001°)
2.65460556197449e+007	(-1.44366548445434e+002dB,8.28647332307063e+001°)
2.66072505979776e+007	(-1.44420461565567e+002dB,8.26763319216006e+001°)
2.66685866452043e+007	(-1.44474143806602e+002dB,8.24899086721238e+001°)
2.67300640866226e+007	(-1.44527596555744e+002dB,8.23054563930665e+001°)
2.67916832481797e+007	(-1.44580821180441e+002dB,8.21229678617880e+001°)
2.68534444565745e+007	(-1.44633819028412e+002dB,8.19424357257475e+001°)
2.69153480392585e+007	(-1.44686591427700e+002dB,8.17638525060110e+001°)
2.69773943244385e+007	(-1.44739139686726e+002dB,8.15872106006625e+001°)
2.70395836410778e+007	(-1.44791465094356e+002dB,8.14125022882761e+001°)
2.71019163188977e+007	(-1.44843568919981e+002dB,8.12397197311776e+001°)
2.71643926883801e+007	(-1.44895452413599e+002dB,8.10688549788225e+001°)
2.72270130807684e+007	(-1.44947116805914e+002dB,8.08998999710403e+001°)
2.72897778280696e+007	(-1.44998563308440e+002dB,8.07328465412388e+001°)
2.73526872630563e+007	(-1.45049793113607e+002dB,8.05676864195783e+001°)
2.74157417192680e+007	(-1.45100807394890e+002dB,8.04044112360948e+001°)
2.74789415310131e+007	(-1.45151607306931e+002dB,8.02430125237733e+001°)
2.75422870333708e+007	(-1.45202193985675e+002dB,8.00834817215820e+001°)
2.76057785621925e+007	(-1.45252568548511e+002dB,7.99258101774010e+001°)
2.76694164541042e+007	(-1.45302732094426e+002dB,7.97699891510424e+001°)
2.77332010465074e+007	(-1.45352685704151e+002dB,7.96160098170354e+001°)
2.77971326775819e+007	(-1.45402430440327e+002dB,7.94638632675258e+001°)
2.78612116862867e+007	(-1.45451967347677e+002dB,7.93135405150444e+001°)
2.79254384123623e+007	(-1.45501297453167e+002dB,7.91650324952301e+001°)
2.79898131963325e+007	(-1.45550421766193e+002dB,7.90183300695453e+001°)
2.80543363795060e+007	(-1.45599341278759e+002dB,7.88734240279200e+001°)
2.81190083039783e+007	(-1.45648056965665e+002dB,7.87303050913255e+001°)
2.81838293126334e+007	(-1.45696569784698e+002dB,7.85889639143571e+001°)
2.82487997491459e+007	(-1.45744880676828e+002dB,7.84493910877165e+001°)
2.83139199579826e+007	(-1.45792990566407e+002dB,7.83115771406964e+001°)
2.83791902844043e+007	(-1.45840900361378e+002dB,7.81755125435848e+001°)
2.84446110744679e+007	(-1.45888610953468e+002dB,7.80411877100186e+001°)
2.85101826750278e+007	(-1.45936123218414e+002dB,7.79085929993501e+001°)
2.85759054337381e+007	(-1.45983438016162e+002dB,7.77777187188950e+001°)
2.86417796990545e+007	(-1.46030556191092e+002dB,7.76485551261873e+001°)
2.87078058202355e+007	(-1.46077478572229e+002dB,7.75210924311681e+001°)
2.87739841473453e+007	(-1.46124205973471e+002dB,7.73953207983609e+001°)
2.88403150312546e+007	(-1.46170739193803e+002dB,7.72712303489515e+001°)
2.89067988236433e+007	(-1.46217079017525e+002dB,7.71488111628907e+001°)
2.89734358770017e+007	(-1.46263226214479e+002dB,7.70280532809039e+001°)
2.90402265446330e+007	(-1.46309181540276e+002dB,7.69089467064957e+001°)
2.91071711806545e+007	(-1.46354945736523e+002dB,7.67914814078816e+001°)
2.91742701400001e+007	(-1.46400519531053e+002dB,7.66756473199354e+001°)
2.92415237784217e+007	(-1.46445903638161e+002dB,7.65614343460164e+001°)
2.93089324524916e+007	(-1.46491098758825e+002dB,7.64488323598463e+001°)
2.93764965196036e+007	(-1.46536105580953e+002dB,7.63378312072988e+001°)
2.94442163379759e+007	(-1.46580924779600e+002dB,7.62284207081422e+001°)
2.95120922666521e+007	(-1.46625557017216e+002dB,7.61205906577795e+001°)
2.95801246655037e+007	(-1.46670002943869e+002dB,7.60143308289497e+001°)
2.96483138952316e+007	(-1.46714263197482e+002dB,7.59096309733713e+001°)
2.97166603173685e+007	(-1.46758338404069e+002dB,7.58064808233621e+001°)
2.97851642942801e+007	(-1.46802229177964e+002dB,7.57048700934453e+001°)
2.98538261891677e+007	(-1.46845936122055e+002dB,7.56047884818943e+001°)
2.99226463660700e+007	(-1.46889459828020e+002dB,7.55062256722537e+001°)
2.99916251898646e+007	(-1.46932800876556e+002dB,7.54091713348491e+001°)
3.00607630262704e+007	(-1.46975959837607e+002dB,7.53136151282125e+001°)
3.01300602418492e+007	(-1.47018937270602e+002dB,7.52195467005715e+001°)
3.01995172040082e+007	(-1.47061733724677e+002dB,7.51269556911956e+001°)
3.02691342810010e+007	(-1.47104349738910e+002dB,7.50358317318036e+001°)
3.03389118419306e+007	(-1.47146785842542e+002dB,7.49461644478834e+001°)
3.04088502567507e+007	(-1.47189042555210e+002dB,7.48579434600305e+001°)
3.04789498962677e+007	(-1.47231120387166e+002dB,7.47711583852327e+001°)
3.05492111321430e+007	(-1.47273019839504e+002dB,7.46857988381093e+001°)
3.06196343368946e+007	(-1.47314741404380e+002dB,7.46018544321877e+001°)
3.06902198838994e+007	(-1.47356285565236e+002dB,7.45193147810696e+001°)
3.07609681473948e+007	(-1.47397652797015e+002dB,7.44381694996474e+001°)
3.08318795024813e+007	(-1.47438843566380e+002dB,7.43584082052509e+001°)
3.09029543251236e+007	(-1.47479858331931e+002dB,7.42800205187989e+001°)
3.09741929921535e+007	(-1.47520697544414e+002dB,7.42029960658892e+001°)
3.10455958812712e+007	(-1.47561361646941e+002dB,7.41273244778964e+001°)
3.11171633710478e+007	(-1.47601851075190e+002dB,7.40529953930678e+001°)
3.11888958409269e+007	(-1.47642166257620e+002dB,7.39799984575155e+001°)
3.12607936712271e+007	(-1.47682307615675e+002dB,7.39083233262908e+001°)
3.13328572431434e+007	(-1.47722275563987e+002dB,7.38379596643671e+001°)
3.14050869387497e+007	(-1.47762070510579e+002dB,7.37688971476098e+001°)
3.14774831410006e+007	(-1.47801692857061e+002dB,7.37011254637635e+001°)
3.15500462337337e+007	(-1.47841142998830e+002dB,7.36346343133843e+001°)
3.16227766016712e+007	(-1.47880421325264e+002dB,7.35694134107622e+001°)
3.16956746304223e+007	(-1.47919528219917e+002dB,7.35054524848223e+001°)
3.17687407064850e+007	(-1.47958464060703e+002dB,7.34427412800323e+001°)
3.18419752172485e+007	(-1.47997229220092e+002dB,7.33812695572459e+001°)
3.19153785509949e+007	(-1.48035824065285e+002dB,7.33210270945645e+001°)
3.19889510969012e+007	(-1.48074248958408e+002dB,7.32620036881808e+001°)
3.20626932450419e+007	(-1.48112504256684e+002dB,7.32041891531908e+001°)
3.21366053863903e+007	(-1.48150590312615e+002dB,7.31475733243948e+001°)
3.22106879128215e+007	(-1.48188507474155e+002dB,7.30921460570792e+001°)
3.22849412171135e+007	(-1.48226256084882e+002dB,7.30378972277916e+001°)
3.23593656929499e+007	(-1.48263836484174e+002dB,7.29848167350943e+001°)
3.24339617349220e+007	(-1.48301249007367e+002dB,7.29328945003140e+001°)
3.25087297385305e+007	(-1.48338493985932e+002dB,7.28821204682590e+001°)
3.25836701001879e+007	(-1.48375571747625e+002dB,7.28324846079149e+001°)
3.26587832172205e+007	(-1.48412482616655e+002dB,7.27839769131749e+001°)
3.27340694878707e+007	(-1.48449226913834e+002dB,7.27365874034991e+001°)
3.28095293112988e+007	(-1.48485804956740e+002dB,7.26903061245947e+001°)
3.28851630875852e+007	(-1.48522217059861e+002dB,7.26451231490806e+001°)
3.29609712177326e+007	(-1.48558463534750e+002dB,7.26010285771081e+001°)
3.30369541036683e+007	(-1.48594544690164e+002dB,7.25580125370162e+001°)
3.31131121482459e+007	(-1.48630460832216e+002dB,7.25160651859465e+001°)
3.31894457552478e+007	(-1.48666212264507e+002dB,7.24751767104404e+001°)
3.32659553293872e+007	(-1.48701799288274e+002dB,7.24353373270489e+001°)
3.33426412763102e+007	(-1.48737222202516e+002dB,7.23965372829183e+001°)
3.34195040025981e+007	(-1.48772481304131e+002dB,7.23587668563321e+001°)
3.34965439157694e+007	(-1.48807576888049e+002dB,7.23220163573206e+001°)
3.35737614242820e+007	(-1.48842509247356e+002dB,7.22862761281805e+001°)
3.36511569375356e+007	(-1.48877278673417e+002dB,7.22515365440281e+001°)
3.37287308658734e+007	(-1.48911885456001e+002dB,7.22177880133189e+001°)
3.38064836205846e+007	(-1.48946329883402e+002dB,7.21850209783729e+001°)
3.38844156139067e+007	(-1.48980612242549e+002dB,7.21532259158958e+001°)
3.39625272590272e+007	(-1.49014732819129e+002dB,7.21223933374389e+001°)
3.40408189700865e+007	(-1.49048691897692e+002dB,7.20925137899592e+001°)
3.41192911621792e+007	(-1.49082489761760e+002dB,7.20635778562198e+001°)
3.41979442513572e+007	(-1.49116126693936e+002dB,7.20355761553127e+001°)
3.42767786546313e+007	(-1.49149602976009e+002dB,7.20084993431047e+001°)
3.43557947899737e+007	(-1.49182918889047e+002dB,7.19823381126883e+001°)
3.44349930763200e+007	(-1.49216074713506e+002dB,7.19570831948218e+001°)
3.45143739335718e+007	(-1.49249070729317e+002dB,7.19327253583673e+001°)
3.45939377825983e+007	(-1.49281907215984e+002dB,7.19092554107251e+001°)
3.46736850452393e+007	(-1.49314584452676e+002dB,7.18866641982255e+001°)
3.47536161443066e+007	(-1.49347102718308e+002dB,7.18649426065489e+001°)
3.48337315035872e+007	(-1.49379462291635e+002dB,7.18440815611369e+001°)
3.49140315478446e+007	(-1.49411663451332e+002dB,7.18240720275676e+001°)
3.49945167028217e+007	(-1.49443706476074e+002dB,7.18049050119495e+001°)
3.50751873952427e+007	(-1.49475591644613e+002dB,7.17865715612676e+001°)
3.51560440528157e+007	(-1.49507319235861e+002dB,7.17690627637825e+001°)
3.52370871042346e+007	(-1.49538889528955e+002dB,7.17523697493913e+001°)
3.53183169791815e+007	(-1.49570302803333e+002dB,7.17364836899404e+001°)
3.53997341083293e+007	(-1.49601559338801e+002dB,7.17213957995869e+001°)
3.54813389233433e+007	(-1.49632659415604e+002dB,7.17070973351482e+001°)
3.55631318568843e+007	(-1.49663603314481e+002dB,7.16935795964120e+001°)
3.56451133426101e+007	(-1.49694391316737e+002dB,7.16808339264509e+001°)
3.57272838151786e+007	(-1.49725023704297e+002dB,7.16688517119494e+001°)
3.58096437102492e+007	(-1.49755500759764e+002dB,7.16576243834904e+001°)
3.58921934644861e+007	(-1.49785822766477e+002dB,7.16471434158590e+001°)
3.59749335155598e+007	(-1.49815990008559e+002dB,7.16374003283442e+001°)
3.60578643021498e+007	(-1.49846002770979e+002dB,7.16283866849844e+001°)
3.61409862639468e+007	(-1.49875861339581e+002dB,7.16200940948871e+001°)
3.62242998416553e+007	(-1.49905566001157e+002dB,7.16125142124612e+001°)
3.63078054769955e+007	(-1.49935117043465e+002dB,7.16056387376747e+001°)
3.63915036127061e+007	(-1.49964514755295e+002dB,7.15994594163485e+001°)
3.64753946925461e+007	(-1.49993759426488e+002dB,7.15939680403377e+001°)
3.65594791612978e+007	(-1.50022851347997e+002dB,7.15891564478368e+001°)
3.66437574647686e+007	(-1.50051790811903e+002dB,7.15850165235511e+001°)
3.67282300497937e+007	(-1.50080578111466e+002dB,7.15815401989619e+001°)
3.68128973642383e+007	(-1.50109213541148e+002dB,7.15787194525199e+001°)
3.68977598570002e+007	(-1.50137697396648e+002dB,7.15765463098683e+001°)
3.69828179780117e+007	(-1.50166029974929e+002dB,7.15750128440303e+001°)
3.70680721782427e+007	(-1.50194211574245e+002dB,7.15741111756209e+001°)
3.71535229097023e+007	(-1.50222242494175e+002dB,7.15738334730353e+001°)
3.72391706254419e+007	(-1.50250123035634e+002dB,7.15741719526129e+001°)
3.73250157795570e+007	(-1.50277853500903e+002dB,7.15751188788331e+001°)
3.74110588271903e+007	(-1.50305434193651e+002dB,7.15766665644749e+001°)
3.74973002245333e+007	(-1.50332865418943e+002dB,7.15788073707684e+001°)
3.75837404288293e+007	(-1.50360147483271e+002dB,7.15815337075766e+001°)
3.76703798983757e+007	(-1.50387280694563e+002dB,7.15848380335157e+001°)
3.77572190925264e+007	(-1.50414265362192e+002dB,7.15887128561174e+001°)
3.78442584716941e+007	(-1.50441101797001e+002dB,7.15931507319483e+001°)
3.79314984973529e+007	(-1.50467790311302e+002dB,7.15981442667575e+001°)
3.80189396320408e+007	(-1.50494331218888e+002dB,7.16036861155641e+001°)
3.81065823393619e+007	(-1.50520724835048e+002dB,7.16097689828186e+001°)
3.81944270839893e+007	(-1.50546971476566e+002dB,7.16163856224757e+001°)
3.82824743316668e+007	(-1.50573071461730e+002dB,7.16235288381125e+001°)
3.83707245492124e+007	(-1.50599025110332e+002dB,7.16311914830206e+001°)
3.84591782045198e+007	(-1.50624832743675e+002dB,7.16393664602936e+001°)
3.85478357665616e+007	(-1.50650494684575e+002dB,7.16480467229198e+001°)
3.86366977053913e+007	(-1.50676011257353e+002dB,7.16572252738520e+001°)
3.87257644921461e+007	(-1.50701382787844e+002dB,7.16668951660677e+001°)
3.88150365990492e+007	(-1.50726609603383e+002dB,7.16770495026490e+001°)
3.89045144994124e+007	(-1.50751692032815e+002dB,7.16876814368374e+001°)
3.89941986676386e+007	(-1.50776630406481e+002dB,7.16987841720837e+001°)
3.90840895792244e+007	(-1.50801425056210e+002dB,7.17103509620987e+001°)
3.91741877107625e+007	(-1.50826076315321e+002dB,7.17223751108654e+001°)
3.92644935399441e+007	(-1.50850584518608e+002dB,7.17348499727164e+001°)
3.93550075455619e+007	(-1.50874950002331e+002dB,7.17477689523322e+001°)
3.94457302075119e+007	(-1.50899173104212e+002dB,7.17611255047568e+001°)
3.95366620067968e+007	(-1.50923254163415e+002dB,7.17749131354399e+001°)
3.96278034255279e+007	(-1.50947193520541e+002dB,7.17891254002261e+001°)
3.97191549469280e+007	(-1.50970991517611e+002dB,7.18037559053615e+001°)
3.98107170553336e+007	(-1.50994648498057e+002dB,7.18187983074909e+001°)
3.99024902361981e+007	(-1.51018164806699e+002dB,7.18342463136514e+001°)
3.99944749760936e+007	(-1.51041540789740e+002dB,7.18500936812612e+001°)
4.00866717627141e+007	(-1.51064776794737e+002dB,7.18663342180874e+001°)
4.01790810848778e+007	(-1.51087873170598e+002dB,7.18829617822443e+001°)
4.02717034325296e+007	(-1.51110830267553e+002dB,7.18999702821284e+001°)
4.03645392967442e+007	(-1.51133648437140e+002dB,7.19173536764069e+001°)
4.04575891697279e+007	(-1.51156328032185e+002dB,7.19351059739715e+001°)
4.05508535448220e+007	(-1.51178869406781e+002dB,7.19532212338825e+001°)
4.06443329165048e+007	(-1.51201272916272e+002dB,7.19716935653166e+001°)
4.07380277803948e+007	(-1.51223538917224e+002dB,7.19905171275135e+001°)
4.08319386332527e+007	(-1.51245667767409e+002dB,7.20096861297122e+001°)
4.09260659729845e+007	(-1.51267659825782e+002dB,7.20291948310709e+001°)
4.10204102986441e+007	(-1.51289515452455e+002dB,7.20490375405984e+001°)
4.11149721104356e+007	(-1.51311235008673e+002dB,7.20692086170763e+001°)
4.12097519097163e+007	(-1.51332818856799e+002dB,7.20897024689814e+001°)
4.13047501989994e+007	(-1.51354267360277e+002dB,7.21105135543748e+001°)
4.13999674819563e+007	(-1.51375580883616e+002dB,7.21316363808099e+001°)
4.14954042634195e+007	(-1.51396759792358e+002dB,7.21530655052538e+001°)
4.15910610493854e+007	(-1.51417804453061e+002dB,7.21747955339658e+001°)
4.16869383470167e+007	(-1.51438715233261e+002dB,7.21968211223846e+001°)
4.17830366646453e+007	(-1.51459492501459e+002dB,7.22191369750176e+001°)
4.18793565117749e+007	(-1.51480136627080e+002dB,7.22417378453208e+001°)
4.19758983990838e+007	(-1.51500647980461e+002dB,7.22646185355756e+001°)
4.20726628384274e+007	(-1.51521026932808e+002dB,7.22877738967650e+001°)
4.21696503428411e+007	(-1.51541273856180e+002dB,7.23111988284226e+001°)
4.22668614265432e+007	(-1.51561389123455e+002dB,7.23348882785232e+001°)
4.23642966049370e+007	(-1.51581373108306e+002dB,7.23588372433012e+001°)
4.24619563946141e+007	(-1.51601226185166e+002dB,7.23830407671470e+001°)
4.25598413133571e+007	(-1.51620948729208e+002dB,7.24074939424153e+001°)
4.26579518801420e+007	(-1.51640541116305e+002dB,7.24321919093040e+001°)
4.27562886151413e+007	(-1.51660003723015e+002dB,7.24571298556713e+001°)
4.28548520397266e+007	(-1.51679336926540e+002dB,7.24823030168903e+001°)
4.29536426764713e+007	(-1.51698541104702e+002dB,7.25077066756522e+001°)
4.30526610491536e+007	(-1.51717616635913e+002dB,7.25333361618443e+001°)
4.31519076827590e+007	(-1.51736563899143e+002dB,7.25591868523085e+001°)
4.32513831034833e+007	(-1.51755383273896e+002dB,7.25852541707291e+001°)
4.33510878387353e+007	(-1.51774075140174e+002dB,7.26115335874030e+001°)
4.34510224171395e+007	(-1.51792639878456e+002dB,7.26380206190695e+001°)
4.35511873685392e+007	(-1.51811077869654e+002dB,7.26647108287334e+001°)
4.36515832239989e+007	(-1.51829389495098e+002dB,7.26915998254334e+001°)
4.37522105158075e+007	(-1.51847575136499e+002dB,7.27186832640760e+001°)
4.38530697774808e+007	(-1.51865635175925e+002dB,7.27459568452522e+001°)
4.39541615437646e+007	(-1.51883569995759e+002dB,7.27734163149734e+001°)
4.40554863506374e+007	(-1.51901379978683e+002dB,7.28010574645172e+001°)
4.41570447353133e+007	(-1.51919065507641e+002dB,7.28288761302028e+001°)
4.42588372362447e+007	(-1.51936626965814e+002dB,7.28568681931674e+001°)
4.43608643931252e+007	(-1.51954064736584e+002dB,7.28850295791503e+001°)
4.44631267468928e+007	(-1.51971379203515e+002dB,7.29133562582959e+001°)
4.45656248397322e+007	(-1.51988570750314e+002dB,7.29418442448986e+001°)
4.46683592150782e+007	(-1.52005639760806e+002dB,7.29704895972136e+001°)
4.47713304176181e+007	(-1.52022586618907e+002dB,7.29992884171852e+001°)
4.48745389932950e+007	(-1.52039411708590e+002dB,7.30282368502700e+001°)
4.49779854893105e+007	(-1.52056115413864e+002dB,7.30573310851448e+001°)
4.50816704541277e+007	(-1.52072698118739e+002dB,7.30865673535209e+001°)
4.51855944374739e+007	(-1.52089160207198e+002dB,7.31159419298783e+001°)
4.52897579903437e+007	(-1.52105502063178e+002dB,7.31454511312313e+001°)
4.53941616650019e+007	(-1.52121724070527e+002dB,7.31750913168967e+001°)
4.54988060149864e+007	(-1.52137826612991e+002dB,7.32048588882269e+001°)
4.56036915951111e+007	(-1.52153810074177e+002dB,7.32347502883894e+001°)
4.57088189614689e+007	(-1.52169674837531e+002dB,7.32647620020926e+001°)
4.58141886714347e+007	(-1.52185421286307e+002dB,7.32948905553488e+001°)
4.59198012836682e+007	(-1.52201049803544e+002dB,7.33251325152221e+001°)
4.60256573581169e+007	(-1.52216560772036e+002dB,7.33554844895625e+001°)
4.61317574560192e+007	(-1.52231954574315e+002dB,7.33859431267582e+001°)
4.62381021399072e+007	(-1.52247231592606e+002dB,7.34165051154819e+001°)
4.63446919736099e+007	(-1.52262392208823e+002dB,7.34471671844117e+001°)
4.64515275222560e+007	(-1.52277436804528e+002dB,7.34779261019917e+001°)
4.65586093522769e+007	(-1.52292365760917e+002dB,7.35087786761469e+001°)
4.66659380314099e+007	(-1.52307179458783e+002dB,7.35397217540455e+001°)
4.67735141287008e+007	(-1.52321878278507e+002dB,7.35707522218000e+001°)
4.68813382145074e+007	(-1.52336462600014e+002dB,7.36018670042216e+001°)
4.69894108605024e+007	(-1.52350932802770e+002dB,7.36330630645546e+001°)
4.70977326396761e+007	(-1.52365289265745e+002dB,7.36643374041875e+001°)
4.72063041263398e+007	(-1.52379532367391e+002dB,7.36956870624033e+001°)
4.73151258961288e+007	(-1.52393662485624e+002dB,7.37271091160838e+001°)
4.74241985260051e+007	(-1.52407679997797e+002dB,7.37586006794657e+001°)
4.75335225942612e+007	(-1.52421585280682e+002dB,7.37901589038255e+001°)
4.76430986805221e+007	(-1.52435378710441e+002dB,7.38217809772626e+001°)
4.77529273657496e+007	(-1.52449060662613e+002dB,7.38534641243684e+001°)
4.78630092322443e+007	(-1.52462631512082e+002dB,7.38852056059689e+001°)
4.79733448636493e+007	(-1.52476091633067e+002dB,7.39170027188660e+001°)
4.80839348449532e+007	(-1.52489441399098e+002dB,7.39488527955290e+001°)
4.81947797624931e+007	(-1.52502681182986e+002dB,7.39807532038427e+001°)
4.83058802039576e+007	(-1.52515811356821e+002dB,7.40127013468195e+001°)
