Freq.	Vy/Vx
3.87257644921481e+06	-2.70082875836804e+01	1.38675171823059e+02
3.88150365990512e+06	-2.70219523649884e+01	1.38612964046086e+02
3.89045144994144e+06	-2.70356202833469e+01	1.38550944995032e+02
3.89941986676407e+06	-2.70492912361243e+01	1.38489114233809e+02
3.90840895792265e+06	-2.70629651209174e+01	1.38427471324870e+02
3.91741877107646e+06	-2.70766418355516e+01	1.38366015829220e+02
3.92644935399462e+06	-2.70903212780800e+01	1.38304747306412e+02
3.93550075455639e+06	-2.71040033467841e+01	1.38243665314559e+02
3.94457302075140e+06	-2.71176879401727e+01	1.38182769410329e+02
3.95366620067989e+06	-2.71313749569828e+01	1.38122059148944e+02
3.96278034255300e+06	-2.71450642961784e+01	1.38061534084195e+02
3.97191549469301e+06	-2.71587558569511e+01	1.38001193768436e+02
3.98107170553358e+06	-2.71724495387196e+01	1.37941037752591e+02
3.99024902362002e+06	-2.71861452411296e+01	1.37881065586147e+02
3.99944749760957e+06	-2.71998428640537e+01	1.37821276817173e+02
4.00866717627162e+06	-2.72135423075914e+01	1.37761670992314e+02
4.01790810848799e+06	-2.72272434720684e+01	1.37702247656787e+02
4.02717034325318e+06	-2.72409462580374e+01	1.37643006354390e+02
4.03645392967463e+06	-2.72546505662769e+01	1.37583946627511e+02
4.04575891697301e+06	-2.72683562977920e+01	1.37525068017120e+02
4.05508535448241e+06	-2.72820633538136e+01	1.37466370062771e+02
4.06443329165070e+06	-2.72957716357988e+01	1.37407852302611e+02
4.07380277803970e+06	-2.73094810454303e+01	1.37349514273389e+02
4.08319386332549e+06	-2.73231914846167e+01	1.37291355510431e+02
4.09260659729867e+06	-2.73369028554921e+01	1.37233375547676e+02
4.10204102986463e+06	-2.73506150604161e+01	1.37175573917653e+02
4.11149721104378e+06	-2.73643280019737e+01	1.37117950151495e+02
4.12097519097185e+06	-2.73780415829753e+01	1.37060503778937e+02
4.13047501990016e+06	-2.73917557064563e+01	1.37003234328326e+02
4.13999674819585e+06	-2.74054702756773e+01	1.36946141326608e+02
4.14954042634217e+06	-2.74191851941240e+01	1.36889224299343e+02
4.15910610493876e+06	-2.74329003655068e+01	1.36832482770701e+02
4.16869383470189e+06	-2.74466156937613e+01	1.36775916263467e+02
4.17830366646475e+06	-2.74603310830475e+01	1.36719524299044e+02
4.18793565117771e+06	-2.74740464377502e+01	1.36663306397445e+02
4.19758983990860e+06	-2.74877616624792e+01	1.36607262077305e+02
4.20726628384296e+06	-2.75014766620682e+01	1.36551390855889e+02
4.21696503428434e+06	-2.75151913415760e+01	1.36495692249066e+02
4.22668614265454e+06	-2.75289056062856e+01	1.36440165771348e+02
4.23642966049392e+06	-2.75426193617045e+01	1.36384810935857e+02
4.24619563946163e+06	-2.75563325135644e+01	1.36329627254358e+02
4.25598413133593e+06	-2.75700449678214e+01	1.36274614237237e+02
4.26579518801442e+06	-2.75837566306561e+01	1.36219771393510e+02
4.27562886151436e+06	-2.75974674084730e+01	1.36165098230836e+02
4.28548520397288e+06	-2.76111772079011e+01	1.36110594255489e+02
4.29536426764736e+06	-2.76248859357935e+01	1.36056258972396e+02
4.30526610491559e+06	-2.76385934992275e+01	1.36002091885115e+02
4.31519076827613e+06	-2.76522998055046e+01	1.35948092495844e+02
4.32513831034856e+06	-2.76660047621504e+01	1.35894260305422e+02
4.33510878387376e+06	-2.76797082769149e+01	1.35840594813326e+02
4.34510224171418e+06	-2.76934102577721e+01	1.35787095517678e+02
4.35511873685415e+06	-2.77071106129201e+01	1.35733761915250e+02
4.36515832240012e+06	-2.77208092507813e+01	1.35680593501453e+02
4.37522105158098e+06	-2.77345060800025e+01	1.35627589770346e+02
4.38530697774831e+06	-2.77482010094544e+01	1.35574750214644e+02
4.39541615437669e+06	-2.77618939482323e+01	1.35522074325696e+02
4.40554863506398e+06	-2.77755848056556e+01	1.35469561593524e+02
4.41570447353157e+06	-2.77892734912681e+01	1.35417211506786e+02
4.42588372362470e+06	-2.78029599148381e+01	1.35365023552800e+02
4.43608643931276e+06	-2.78166439863581e+01	1.35312997217539e+02
4.44631267468952e+06	-2.78303256160455e+01	1.35261131985630e+02
4.45656248397346e+06	-2.78440047143418e+01	1.35209427340362e+02
4.46683592150805e+06	-2.78576811919135e+01	1.35157882763677e+02
4.47713304176204e+06	-2.78713549596516e+01	1.35106497736185e+02
4.48745389932974e+06	-2.78850259286719e+01	1.35055271737152e+02
4.49779854893129e+06	-2.78986940103153e+01	1.35004204244500e+02
4.50816704541301e+06	-2.79123591161474e+01	1.34953294734823e+02
4.51855944374763e+06	-2.79260211579588e+01	1.34902542683379e+02
4.52897579903461e+06	-2.79396800477656e+01	1.34851947564093e+02
4.53941616650043e+06	-2.79533356978087e+01	1.34801508849548e+02
4.54988060149888e+06	-2.79669880205548e+01	1.34751226011005e+02
4.56036915951135e+06	-2.79806369286959e+01	1.34701098518389e+02
4.57088189614713e+06	-2.79942823351494e+01	1.34651125840293e+02
4.58141886714371e+06	-2.80079241530589e+01	1.34601307443982e+02
4.59198012836706e+06	-2.80215622957935e+01	1.34551642795400e+02
4.60256573581193e+06	-2.80351966769485e+01	1.34502131359153e+02
4.61317574560216e+06	-2.80488272103453e+01	1.34452772598528e+02
4.62381021399097e+06	-2.80624538100316e+01	1.34403565975491e+02
4.63446919736124e+06	-2.80760763902816e+01	1.34354510950669e+02
4.64515275222585e+06	-2.80896948655961e+01	1.34305606983383e+02
4.65586093522794e+06	-2.81033091507028e+01	1.34256853531626e+02
4.66659380314123e+06	-2.81169191605562e+01	1.34208250052066e+02
4.67735141287033e+06	-2.81305248103383e+01	1.34159796000052e+02
4.68813382145099e+06	-2.81441260154580e+01	1.34111490829622e+02
4.69894108605049e+06	-2.81577226915520e+01	1.34063333993490e+02
4.70977326396786e+06	-2.81713147544848e+01	1.34015324943049e+02
4.72063041263423e+06	-2.81849021203487e+01	1.33967463128386e+02
4.73151258961313e+06	-2.81984847054641e+01	1.33919747998267e+02
4.74241985260077e+06	-2.82120624263801e+01	1.33872179000141e+02
4.75335225942637e+06	-2.82256351998740e+01	1.33824755580154e+02
4.76430986805247e+06	-2.82392029429521e+01	1.33777477183128e+02
4.77529273657522e+06	-2.82527655728497e+01	1.33730343252581e+02
4.78630092322469e+06	-2.82663230070316e+01	1.33683353230725e+02
4.79733448636519e+06	-2.82798751631918e+01	1.33636506558448e+02
4.80839348449558e+06	-2.82934219592543e+01	1.33589802675348e+02
4.81947797624956e+06	-2.83069633133731e+01	1.33543241019703e+02
4.83058802039601e+06	-2.83204991439326e+01	1.33496821028490e+02
4.84172367583928e+06	-2.83340293695476e+01	1.33450542137381e+02
4.85288500161949e+06	-2.83475539090638e+01	1.33404403780739e+02
4.86407205691289e+06	-2.83610726815582e+01	1.33358405391632e+02
4.87528490103213e+06	-2.83745856063391e+01	1.33312546401819e+02
4.88652359342660e+06	-2.83880926029465e+01	1.33266826241757e+02
4.89778819368272e+06	-2.84015935911523e+01	1.33221244340612e+02
4.90907876152429e+06	-2.84150884909610e+01	1.33175800126240e+02
4.92039535681276e+06	-2.84285772226094e+01	1.33130493025207e+02
4.93173803954761e+06	-2.84420597065676e+01	1.33085322462778e+02
4.94310686986660e+06	-2.84555358635386e+01	1.33040287862920e+02
4.95450190804614e+06	-2.84690056144591e+01	1.32995388648311e+02
4.96592321450159e+06	-2.84824688805000e+01	1.32950624240329e+02
4.97737084978759e+06	-2.84959255830660e+01	1.32905994059063e+02
4.98884487459835e+06	-2.85093756437968e+01	1.32861497523304e+02
5.00034534976801e+06	-2.85228189845668e+01	1.32817134050570e+02
5.01187233627094e+06	-2.85362555274857e+01	1.32772903057066e+02
5.02342589522208e+06	-2.85496851948990e+01	1.32728803957724e+02
5.03500608787725e+06	-2.85631079093882e+01	1.32684836166183e+02
5.04661297563349e+06	-2.85765235937713e+01	1.32640999094796e+02
5.05824662002934e+06	-2.85899321711028e+01	1.32597292154635e+02
5.06990708274524e+06	-2.86033335646746e+01	1.32553714755487e+02
5.08159442560379e+06	-2.86167276980161e+01	1.32510266305852e+02
5.09330871057014e+06	-2.86301144948948e+01	1.32466946212951e+02
5.10504999975224e+06	-2.86434938793161e+01	1.32423753882727e+02
5.11681835540125e+06	-2.86568657755247e+01	1.32380688719840e+02
5.12861383991182e+06	-2.86702301080042e+01	1.32337750127682e+02
5.14043651582243e+06	-2.86835868014777e+01	1.32294937508356e+02
5.15228644581573e+06	-2.86969357809084e+01	1.32252250262699e+02
5.16416369271887e+06	-2.87102769715001e+01	1.32209687790267e+02
5.17606831950383e+06	-2.87236102986972e+01	1.32167249489353e+02
5.18800038928776e+06	-2.87369356881856e+01	1.32124934756970e+02
5.19995996533330e+06	-2.87502530658927e+01	1.32082742988868e+02
5.21194711104894e+06	-2.87635623579884e+01	1.32040673579525e+02
5.22396188998933e+06	-2.87768634908850e+01	1.31998725922152e+02
5.23600436585563e+06	-2.87901563912381e+01	1.31956899408696e+02
5.24807460249585e+06	-2.88034409859467e+01	1.31915193429842e+02
5.26017266390518e+06	-2.88167172021539e+01	1.31873607375010e+02
5.27229861422634e+06	-2.88299849672473e+01	1.31832140632357e+02
5.28445251774992e+06	-2.88432442088596e+01	1.31790792588791e+02
5.29663443891469e+06	-2.88564948548688e+01	1.31749562629949e+02
5.30884444230799e+06	-2.88697368333990e+01	1.31708450140219e+02
5.32108259266604e+06	-2.88829700728207e+01	1.31667454502733e+02
5.33334895487430e+06	-2.88961945017513e+01	1.31626575099371e+02
5.34564359396781e+06	-2.89094100490557e+01	1.31585811310765e+02
5.35796657513150e+06	-2.89226166438468e+01	1.31545162516287e+02
5.37031796370061e+06	-2.89358142154861e+01	1.31504628094069e+02
5.38269782516096e+06	-2.89490026935837e+01	1.31464207420998e+02
5.39510622514935e+06	-2.89621820079997e+01	1.31423899872717e+02
5.40754322945387e+06	-2.89753520888439e+01	1.31383704823618e+02
5.42000890401430e+06	-2.89885128664768e+01	1.31343621646865e+02
5.43250331492239e+06	-2.90016642715100e+01	1.31303649714374e+02
5.44502652842226e+06	-2.90148062348069e+01	1.31263788396826e+02
5.45757861091076e+06	-2.90279386874828e+01	1.31224037063668e+02
5.47015962893776e+06	-2.90410615609060e+01	1.31184395083117e+02
5.48276964920657e+06	-2.90541747866980e+01	1.31144861822154e+02
5.49540873857428e+06	-2.90672782967341e+01	1.31105436646537e+02
5.50807696405206e+06	-2.90803720231441e+01	1.31066118920791e+02
5.52077439280560e+06	-2.90934558983129e+01	1.31026908008214e+02
5.53350109215538e+06	-2.91065298548808e+01	1.30987803270893e+02
5.54625712957712e+06	-2.91195938257442e+01	1.30948804069689e+02
5.55904257270204e+06	-2.91326477440564e+01	1.30909909764235e+02
5.57185748931730e+06	-2.91456915432278e+01	1.30871119712963e+02
5.58470194736631e+06	-2.91587251569268e+01	1.30832433273082e+02
5.59757601494910e+06	-2.91717485190802e+01	1.30793849800594e+02
5.61047976032269e+06	-2.91847615638739e+01	1.30755368650287e+02
5.62341325190147e+06	-2.91977642257534e+01	1.30716989175752e+02
5.63637655825752e+06	-2.92107564394247e+01	1.30678710729361e+02
5.64936974812100e+06	-2.92237381398543e+01	1.30640532662294e+02
5.66239289038050e+06	-2.92367092622705e+01	1.30602454324535e+02
5.67544605408343e+06	-2.92496697421636e+01	1.30564475064860e+02
5.68852930843637e+06	-2.92626195152865e+01	1.30526594230855e+02
5.70164272280543e+06	-2.92755585176555e+01	1.30488811168921e+02
5.71478636671662e+06	-2.92884866855510e+01	1.30451125224259e+02
5.72796030985624e+06	-2.93014039555176e+01	1.30413535740894e+02
5.74116462207121e+06	-2.93143102643655e+01	1.30376042061659e+02
5.75439937336950e+06	-2.93272055491705e+01	1.30338643528212e+02
5.76766463392043e+06	-2.93400897472750e+01	1.30301339481030e+02
5.78096047405510e+06	-2.93529627962884e+01	1.30264129259412e+02
5.79428696426673e+06	-2.93658246340881e+01	1.30227012201488e+02
5.80764417521103e+06	-2.93786751988194e+01	1.30189987644220e+02
5.82103217770662e+06	-2.93915144288972e+01	1.30153054923401e+02
5.83445104273535e+06	-2.94043422630058e+01	1.30116213373663e+02
5.84790084144270e+06	-2.94171586400999e+01	1.30079462328469e+02
5.86138164513818e+06	-2.94299634994052e+01	1.30042801120136e+02
5.87489352529565e+06	-2.94427567804190e+01	1.30006229079824e+02
5.88843655355377e+06	-2.94555384229112e+01	1.29969745537533e+02
5.90201080171632e+06	-2.94683083669243e+01	1.29933349822128e+02
5.91561634175261e+06	-2.94810665527747e+01	1.29897041261319e+02
5.92925324579786e+06	-2.94938129210530e+01	1.29860819181682e+02
5.94292158615359e+06	-2.95065474126248e+01	1.29824682908654e+02
5.95662143528796e+06	-2.95192699686317e+01	1.29788631766525e+02
5.97035286583622e+06	-2.95319805304910e+01	1.29752665078480e+02
5.98411595060104e+06	-2.95446790398976e+01	1.29716782166552e+02
5.99791076255293e+06	-2.95573654388237e+01	1.29680982351659e+02
6.01173737483061e+06	-2.95700396695201e+01	1.29645264953602e+02
6.02559586074141e+06	-2.95827016745166e+01	1.29609629291058e+02
6.03948629376162e+06	-2.95953513966226e+01	1.29574074681598e+02
6.05340874753695e+06	-2.96079887789282e+01	1.29538600441677e+02
6.06736329588287e+06	-2.96206137648044e+01	1.29503205886651e+02
6.08135001278499e+06	-2.96332262979041e+01	1.29467890330769e+02
6.09536897239949e+06	-2.96458263221626e+01	1.29432653087182e+02
6.10942024905352e+06	-2.96584137817985e+01	1.29397493467952e+02
6.12350391724553e+06	-2.96709886213140e+01	1.29362410784051e+02
6.13762005164573e+06	-2.96835507854964e+01	1.29327404345354e+02
6.15176872709646e+06	-2.96961002194178e+01	1.29292473460667e+02
6.16595001861260e+06	-2.97086368684365e+01	1.29257617437711e+02
6.18016400138193e+06	-2.97211606781974e+01	1.29222835583134e+02
6.19441075076558e+06	-2.97336715946325e+01	1.29188127202521e+02
6.20869034229839e+06	-2.97461695639624e+01	1.29153491600384e+02
6.22300285168935e+06	-2.97586545326961e+01	1.29118928080172e+02
6.23734835482194e+06	-2.97711264476320e+01	1.29084435944293e+02
6.25172692775460e+06	-2.97835852558589e+01	1.29050014494085e+02
6.26613864672109e+06	-2.97960309047565e+01	1.29015663029839e+02
6.28058358813091e+06	-2.98084633419957e+01	1.28981380850821e+02
6.29506182856970e+06	-2.98208825155400e+01	1.28947167255237e+02
6.30957344479965e+06	-2.98332883736459e+01	1.28913021540273e+02
6.32411851375991e+06	-2.98456808648633e+01	1.28878943002084e+02
6.33869711256698e+06	-2.98580599380367e+01	1.28844930935799e+02
6.35330931851514e+06	-2.98704255423059e+01	1.28810984635512e+02
6.36795520907686e+06	-2.98827776271058e+01	1.28777103394332e+02
6.38263486190318e+06	-2.98951161421686e+01	1.28743286504332e+02
6.39734835482417e+06	-2.99074410375232e+01	1.28709533256596e+02
6.41209576584930e+06	-2.99197522634966e+01	1.28675842941194e+02
6.42687717316787e+06	-2.99320497707144e+01	1.28642214847210e+02
6.44169265514944e+06	-2.99443335101014e+01	1.28608648262738e+02
6.45654229034422e+06	-2.99566034328826e+01	1.28575142474881e+02
6.47142615748349e+06	-2.99688594905836e+01	1.28541696769770e+02
6.48634433548004e+06	-2.99811016350315e+01	1.28508310432552e+02
6.50129690342855e+06	-2.99933298183553e+01	1.28474982747418e+02
6.51628394060607e+06	-3.00055439929872e+01	1.28441712997574e+02
6.53130552647236e+06	-3.00177441116626e+01	1.28408500465295e+02
6.54636174067038e+06	-3.00299301274213e+01	1.28375344431876e+02
6.56145266302668e+06	-3.00421019936081e+01	1.28342244177678e+02
6.57657837355182e+06	-3.00542596638730e+01	1.28309198982126e+02
6.59173895244083e+06	-3.00664030921730e+01	1.28276208123691e+02
6.60693448007357e+06	-3.00785322327713e+01	1.28243270879931e+02
6.62216503701522e+06	-3.00906470402396e+01	1.28210386527466e+02
6.63743070401668e+06	-3.01027474694574e+01	1.28177554342000e+02
6.65273156201500e+06	-3.01148334756135e+01	1.28144773598328e+02
6.66806769213380e+06	-3.01269050142066e+01	1.28112043570331e+02
6.68343917568372e+06	-3.01389620410456e+01	1.28079363530994e+02
6.69884609416283e+06	-3.01510045122508e+01	1.28046732752400e+02
6.71428852925709e+06	-3.01630323842542e+01	1.28014150505746e+02
6.72976656284074e+06	-3.01750456138003e+01	1.27981616061350e+02
6.74528027697677e+06	-3.01870441579468e+01	1.27949128688641e+02
6.76082975391736e+06	-3.01990279740653e+01	1.27916687656185e+02
6.77641507610429e+06	-3.02109970198419e+01	1.27884292231680e+02
6.79203632616938e+06	-3.02229512532780e+01	1.27851941681967e+02
6.80769358693494e+06	-3.02348906326908e+01	1.27819635273035e+02
6.82338694141422e+06	-3.02468151167142e+01	1.27787372270019e+02
6.83911647281181e+06	-3.02587246642992e+01	1.27755151937226e+02
6.85488226452413e+06	-3.02706192347146e+01	1.27722973538121e+02
6.87068440013983e+06	-3.02824987875481e+01	1.27690836335345e+02
6.88652296344026e+06	-3.02943632827062e+01	1.27658739590723e+02
6.90239803839991e+06	-3.03062126804154e+01	1.27626682565265e+02
6.91830970918685e+06	-3.03180469412230e+01	1.27594664519167e+02
6.93425806016317e+06	-3.03298660259971e+01	1.27562684711833e+02
6.95024317588544e+06	-3.03416698959277e+01	1.27530742401875e+02
6.96626514110515e+06	-3.03534585125274e+01	1.27498836847110e+02
6.98232404076917e+06	-3.03652318376319e+01	1.27466967304587e+02
6.99841996002019e+06	-3.03769898334004e+01	1.27435133030575e+02
7.01455298419716e+06	-3.03887324623168e+01	1.27403333280576e+02
7.03072319883578e+06	-3.04004596871898e+01	1.27371567309343e+02
7.04693068966891e+06	-3.04121714711539e+01	1.27339834370871e+02
7.06317554262705e+06	-3.04238677776696e+01	1.27308133718410e+02
7.07945784383880e+06	-3.04355485705245e+01	1.27276464604481e+02
7.09577767963131e+06	-3.04472138138336e+01	1.27244826280870e+02
7.11213513653070e+06	-3.04588634720401e+01	1.27213217998640e+02
7.12853030126260e+06	-3.04704975099159e+01	1.27181639008145e+02
7.14496326075253e+06	-3.04821158925622e+01	1.27150088559025e+02
7.16143410212641e+06	-3.04937185854101e+01	1.27118565900224e+02
7.17794291271100e+06	-3.05053055542213e+01	1.27087070279995e+02
7.19448978003437e+06	-3.05168767650885e+01	1.27055600945905e+02
7.21107479182637e+06	-3.05284321844363e+01	1.27024157144847e+02
7.22769803601907e+06	-3.05399717790216e+01	1.26992738123034e+02
7.24435960074726e+06	-3.05514955159338e+01	1.26961343126036e+02
7.26105957434890e+06	-3.05630033625963e+01	1.26929971398755e+02
7.27779804536559e+06	-3.05744952867661e+01	1.26898622185451e+02
7.29457510254303e+06	-3.05859712565351e+01	1.26867294729744e+02
7.31139083483151e+06	-3.05974312403302e+01	1.26835988274632e+02
7.32824533138637e+06	-3.06088752069138e+01	1.26804702062487e+02
7.34513868156847e+06	-3.06203031253853e+01	1.26773435335055e+02
7.36207097494467e+06	-3.06317149651798e+01	1.26742187333506e+02
7.37904230128832e+06	-3.06431106960710e+01	1.26710957298376e+02
7.39605275057968e+06	-3.06544902881696e+01	1.26679744469634e+02
7.41310241300647e+06	-3.06658537119250e+01	1.26648548086669e+02
7.43019137896430e+06	-3.06772009381258e+01	1.26617367388285e+02
7.44731973905717e+06	-3.06885319378997e+01	1.26586201612733e+02
7.46448758409794e+06	-3.06998466827146e+01	1.26555049997701e+02
7.48169500510881e+06	-3.07111451443792e+01	1.26523911780326e+02
7.49894209332182e+06	-3.07224272950426e+01	1.26492786197218e+02
7.51622894017931e+06	-3.07336931071960e+01	1.26461672484438e+02
7.53355563733442e+06	-3.07449425536723e+01	1.26430569877551e+02
7.55092227665158e+06	-3.07561756076473e+01	1.26399477611573e+02
7.56832895020698e+06	-3.07673922426392e+01	1.26368394921054e+02
7.58577575028906e+06	-3.07785924325103e+01	1.26337321040017e+02
7.60326276939904e+06	-3.07897761514662e+01	1.26306255202020e+02
7.62079010025133e+06	-3.08009433740579e+01	1.26275196640120e+02
7.63835783577411e+06	-3.08120940751802e+01	1.26244144586925e+02
7.65596606910976e+06	-3.08232282300740e+01	1.26213098274569e+02
7.67361489361538e+06	-3.08343458143257e+01	1.26182056934741e+02
7.69130440286328e+06	-3.08454468038680e+01	1.26151019798682e+02
7.70903469064148e+06	-3.08565311749803e+01	1.26119986097202e+02
7.72680585095419e+06	-3.08675989042891e+01	1.26088955060689e+02
7.74461797802235e+06	-3.08786499687685e+01	1.26057925919103e+02
7.76247116628408e+06	-3.08896843457404e+01	1.26026897902015e+02
7.78036551039519e+06	-3.09007020128751e+01	1.25995870238589e+02
7.79830110522973e+06	-3.09117029481921e+01	1.25964842157591e+02
7.81627804588043e+06	-3.09226871300594e+01	1.25933812887436e+02
7.83429642765925e+06	-3.09336545371951e+01	1.25902781656135e+02
7.85235634609784e+06	-3.09446051486670e+01	1.25871747691364e+02
7.87045789694810e+06	-3.09555389438933e+01	1.25840710220443e+02
7.88860117618265e+06	-3.09664559026430e+01	1.25809668470343e+02
7.90678627999535e+06	-3.09773560050362e+01	1.25778621667706e+02
7.92501330480181e+06	-3.09882392315443e+01	1.25747569038860e+02
7.94328234723990e+06	-3.09991055629906e+01	1.25716509809804e+02
7.96159350417027e+06	-3.10099549805505e+01	1.25685443206252e+02
7.97994687267684e+06	-3.10207874657521e+01	1.25654368453605e+02
7.99834255006735e+06	-3.10316030004760e+01	1.25623284777003e+02
8.01678063387385e+06	-3.10424015669562e+01	1.25592191401287e+02
8.03526122185322e+06	-3.10531831477800e+01	1.25561087551060e+02
8.05378441198771e+06	-3.10639477258887e+01	1.25529972450640e+02
8.07235030248542e+06	-3.10746952845772e+01	1.25498845324135e+02
8.09095899178085e+06	-3.10854258074954e+01	1.25467705395384e+02
8.10961057853543e+06	-3.10961392786477e+01	1.25436551888022e+02
8.12830516163801e+06	-3.11068356823933e+01	1.25405384025460e+02
8.14704284020540e+06	-3.11175150034465e+01	1.25374201030917e+02
8.16582371358292e+06	-3.11281772268775e+01	1.25343002127396e+02
8.18464788134489e+06	-3.11388223381121e+01	1.25311786537727e+02
8.20351544329517e+06	-3.11494503229320e+01	1.25280553484570e+02
8.22242649946769e+06	-3.11600611674752e+01	1.25249302190410e+02
8.24138115012699e+06	-3.11706548582365e+01	1.25218031877579e+02
8.26037949576875e+06	-3.11812313820670e+01	1.25186741768269e+02
8.27942163712030e+06	-3.11917907261751e+01	1.25155431084535e+02
8.29850767514117e+06	-3.12023328781261e+01	1.25124099048308e+02
8.31763771102365e+06	-3.12128578258430e+01	1.25092744881400e+02
8.33681184619327e+06	-3.12233655576061e+01	1.25061367805529e+02
8.35603018230940e+06	-3.12338560620536e+01	1.25029967042313e+02
8.37529282126574e+06	-3.12443293281818e+01	1.24998541813288e+02
8.39459986519088e+06	-3.12547853453450e+01	1.24967091339917e+02
8.41395141644885e+06	-3.12652241032556e+01	1.24935614843605e+02
8.43334757763965e+06	-3.12756455919849e+01	1.24904111545704e+02
8.45278845159978e+06	-3.12860498019625e+01	1.24872580667521e+02
8.47227414140284e+06	-3.12964367239771e+01	1.24841021430331e+02
8.49180475036001e+06	-3.13068063491760e+01	1.24809433055398e+02
8.51138038202063e+06	-3.13171586690657e+01	1.24777814763966e+02
8.53100114017275e+06	-3.13274936755117e+01	1.24746165777293e+02
8.55066712884368e+06	-3.13378113607391e+01	1.24714485316631e+02
8.57037845230054e+06	-3.13481117173323e+01	1.24682772603264e+02
8.59013521505079e+06	-3.13583947382349e+01	1.24651026858512e+02
8.60993752184283e+06	-3.13686604167503e+01	1.24619247303736e+02
8.62978547766652e+06	-3.13789087465416e+01	1.24587433160347e+02
8.64967918775374e+06	-3.13891397216316e+01	1.24555583649828e+02
8.66961875757897e+06	-3.13993533364028e+01	1.24523697993732e+02
8.68960429285981e+06	-3.14095495855978e+01	1.24491775413698e+02
8.70963589955759e+06	-3.14197284643186e+01	1.24459815131476e+02
8.72971368387789e+06	-3.14298899680281e+01	1.24427816368895e+02
8.74983775227113e+06	-3.14400340925481e+01	1.24395778347937e+02
8.77000821143311e+06	-3.14501608340609e+01	1.24363700290698e+02
8.79022516830560e+06	-3.14602701891092e+01	1.24331581419402e+02
8.81048873007689e+06	-3.14703621545950e+01	1.24299420956458e+02
8.83079900418236e+06	-3.14804367277809e+01	1.24267218124402e+02
8.85115609830508e+06	-3.14904939062895e+01	1.24234972145959e+02
8.87156012037633e+06	-3.15005336881030e+01	1.24202682244050e+02
8.89201117857620e+06	-3.15105560715639e+01	1.24170347641775e+02
8.91250938133416e+06	-3.15205610553746e+01	1.24137967562450e+02
8.93305483732965e+06	-3.15305486385974e+01	1.24105541229603e+02
8.95364765549263e+06	-3.15405188206547e+01	1.24073067866994e+02
8.97428794500417e+06	-3.15504716013285e+01	1.24040546698616e+02
8.99497581529702e+06	-3.15604069807603e+01	1.24007976948730e+02
9.01571137605623e+06	-3.15703249594518e+01	1.23975357841839e+02
9.03649473721967e+06	-3.15802255382640e+01	1.23942688602732e+02
9.05732600897865e+06	-3.15901087184175e+01	1.23909968456476e+02
9.07820530177850e+06	-3.15999745014922e+01	1.23877196628436e+02
9.09913272631915e+06	-3.16098228894276e+01	1.23844372344275e+02
9.12010839355572e+06	-3.16196538845217e+01	1.23811494830003e+02
9.14113241469912e+06	-3.16294674894323e+01	1.23778563311919e+02
9.16220490121661e+06	-3.16392637071758e+01	1.23745577016692e+02
9.18332596483241e+06	-3.16490425411274e+01	1.23712535171325e+02
9.20449571752831e+06	-3.16588039950211e+01	1.23679437003192e+02
9.22571427154422e+06	-3.16685480729492e+01	1.23646281740039e+02
9.24698173937880e+06	-3.16782747793625e+01	1.23613068609997e+02
9.26829823379006e+06	-3.16879841190700e+01	1.23579796841586e+02
9.28966386779592e+06	-3.16976760972381e+01	1.23546465663754e+02
9.31107875467486e+06	-3.17073507193919e+01	1.23513074305840e+02
9.33254300796646e+06	-3.17170079914132e+01	1.23479621997646e+02
9.35405674147205e+06	-3.17266479195420e+01	1.23446107969379e+02
9.37562006925533e+06	-3.17362705103747e+01	1.23412531451729e+02
9.39723310564290e+06	-3.17458757708655e+01	1.23378891675826e+02
9.41889596522492e+06	-3.17554637083244e+01	1.23345187873299e+02
9.44060876285573e+06	-3.17650343304184e+01	1.23311419276250e+02
9.46237161365442e+06	-3.17745876451710e+01	1.23277585117271e+02
9.48418463300546e+06	-3.17841236609609e+01	1.23243684629493e+02
9.50604793655929e+06	-3.17936423865232e+01	1.23209717046532e+02
9.52796164023299e+06	-3.18031438309485e+01	1.23175681602550e+02
9.54992586021082e+06	-3.18126280036818e+01	1.23141577532269e+02
9.57194071294489e+06	-3.18220949145237e+01	1.23107404070946e+02
9.59400631515577e+06	-3.18315445736293e+01	1.23073160454407e+02
9.61612278383308e+06	-3.18409769915078e+01	1.23038845919057e+02
9.63829023623613e+06	-3.18503921790224e+01	1.23004459701899e+02
9.66050878989455e+06	-3.18597901473902e+01	1.22970001040524e+02
9.68277856260890e+06	-3.18691709081814e+01	1.22935469173136e+02
9.70509967245129e+06	-3.18785344733192e+01	1.22900863338575e+02
9.72747223776604e+06	-3.18878808550798e+01	1.22866182776295e+02
9.74989637717025e+06	-3.18972100660912e+01	1.22831426726418e+02
9.77237220955447e+06	-3.19065221193339e+01	1.22796594429706e+02
9.79489985408335e+06	-3.19158170281395e+01	1.22761685127597e+02
9.81747943019619e+06	-3.19250948061912e+01	1.22726698062209e+02
9.84011105760768e+06	-3.19343554675230e+01	1.22691632476345e+02
9.86279485630844e+06	-3.19435990265193e+01	1.22656487613518e+02
9.88553094656571e+06	-3.19528254979144e+01	1.22621262717961e+02
9.90831944892399e+06	-3.19620348967923e+01	1.22585957034622e+02
9.93116048420564e+06	-3.19712272385867e+01	1.22550569809184e+02
9.95405417351156e+06	-3.19804025390797e+01	1.22515100288086e+02
